index1,img_url,index2,name,blank,,
1988,background: url(https://www.famousbirthdays.com/thumbnails/le-pelch-valerie-medium.jpg) no-repeat center center; background-size:cover;,1988,le-pelch-valerie-,,1988,Died in 1998
1989,background: url(https://www.famousbirthdays.com/thumbnails/mclaughlin-caleb-medium.jpg) no-repeat center center; background-size:cover;,1989,mclaughlin-caleb-,,1989,"
1


James Charles, 23

Instagram Star

"
1990,background: url(https://www.famousbirthdays.com/thumbnails/rowland-hunter-medium.jpg) no-repeat center center; background-size:cover;,1990,rowland-hunter-,,1990,"
2


Bryce Hall, 23

TikTok Star

"
1991,background: url(https://www.famousbirthdays.com/thumbnails/castro-leilani-medium.jpg) no-repeat center center; background-size:cover;,1991,castro-leilani-,,1991,"
3


Tony Lopez, 23

TikTok Star

"
1992,background: url(https://www.famousbirthdays.com/thumbnails/eubanks-noen-medium.jpg) no-repeat center center; background-size:cover;,1992,eubanks-noen-,,1992,"
4


NBA YoungBoy, 23

Rapper

"
1993,background: url(https://www.famousbirthdays.com/thumbnails/duhitzmark-medium.jpg) no-repeat center center; background-size:cover;,1993,duhitzmark-,,1993,"
5


Dream, 23

YouTube Star

"
1994,background: url(https://www.famousbirthdays.com/thumbnails/blanchard-rowan-medium.jpg) no-repeat center center; background-size:cover;,1994,blanchard-rowan-,,1994,"
6


Madison Beer, 23

Pop Singer

"
1995,background: url(https://www.famousbirthdays.com/thumbnails/jvke-medium.jpg) no-repeat center center; background-size:cover;,1995,jvke-,,1995,"
7


Sabrina Carpenter, 23

Pop Singer

"
1996,background: url(https://www.famousbirthdays.com/thumbnails/moy-oliver-medium.jpg) no-repeat center center; background-size:cover;,1996,moy-oliver-,,1996,"
8


Grayson Dolan, 23

YouTube Star

"
1997,background: url(https://www.famousbirthdays.com/thumbnails/elui-ginet-lea-medium.jpg) no-repeat center center; background-size:cover;,1997,elui-ginet-lea-,,1997,"
9


Ethan Dolan, 23

YouTube Star

"
1998,background: url(https://www.famousbirthdays.com/thumbnails/babyface-s-medium.jpg) no-repeat center center; background-size:cover;,1998,babyface-s-,,1998,"
10


Tessa Brooks, 23

YouTube Star

"
1999,background: url(https://www.famousbirthdays.com/thumbnails/lil-tjay-medium.jpg) no-repeat center center; background-size:cover;,1999,lil-tjay-,,1999,"
11


Lil Nas X, 23

Rapper

"
2000,background: url(https://www.famousbirthdays.com/thumbnails/manheim-milo-medium.jpg) no-repeat center center; background-size:cover;,2000,manheim-milo-,,2000,"
12


Karl Jacobs, 23

Twitch Star

"
2001,background: url(https://www.famousbirthdays.com/thumbnails/meloche-hannah-medium.jpg) no-repeat center center; background-size:cover;,2001,meloche-hannah-,,2001,"
13


Lucas Dobre, 23

YouTube Star

"
2002,background: url(https://www.famousbirthdays.com/thumbnails/nicole-tv-medium.jpg) no-repeat center center; background-size:cover;,2002,nicole-tv-,,2002,"
14


Jack Avery, 23

Pop Singer

"
2003,background: url(https://www.famousbirthdays.com/thumbnails/roberts-abby-medium.jpg) no-repeat center center; background-size:cover;,2003,roberts-abby-,,2003,"
15


Brooklyn McKnight, 23

YouTube Star

"
2004,background: url(https://www.famousbirthdays.com/thumbnails/garay-jorge-medium.jpg) no-repeat center center; background-size:cover;,2004,garay-jorge-,,2004,"
16


Cameron Boyce (1999-2019)

TV Actor

"
2005,background: url(https://www.famousbirthdays.com/thumbnails/hubatka-riley-medium.jpg) no-repeat center center; background-size:cover;,2005,hubatka-riley-,,2005,"
17


Daniel Seavey, 23

Pop Singer

"
2006,background: url(https://www.famousbirthdays.com/thumbnails/moner-isabela-medium.jpg) no-repeat center center; background-size:cover;,2006,moner-isabela-,,2006,"
18


Pierson Wodzynski, 23

TikTok Star

"
2007,background: url(https://www.famousbirthdays.com/thumbnails/magusara-sarah-medium.jpg) no-repeat center center; background-size:cover;,2007,magusara-sarah-,,2007,"
19


Griffin Johnson, 24

TikTok Star

"
2008,background: url(https://www.famousbirthdays.com/thumbnails/frost-deshae-comedian-united-states-medium.jpg) no-repeat center center; background-size:cover;,2008,frost-deshae-comedian-united-states-,,2008,"
20


Tanner Fox, 23

YouTube Star

"
2009,background: url(https://www.famousbirthdays.com/thumbnails/faze-jarvis-medium.jpg) no-repeat center center; background-size:cover;,2009,faze-jarvis-,,2009,"
21


Pop Smoke (1999-2020)

Rapper

"
2010,background: url(https://www.famousbirthdays.com/thumbnails/romero-christopher-medium.jpg) no-repeat center center; background-size:cover;,2010,romero-christopher-,,2010,"
22


Sora Simmons, 23

TikTok Star

"
2011,background: url(https://www.famousbirthdays.com/thumbnails/mariduena-xolo-medium.jpg) no-repeat center center; background-size:cover;,2011,mariduena-xolo-,,2011,"
23


Evelyn Ha, 23

TikTok Star

"
2012,background: url(https://www.famousbirthdays.com/thumbnails/rice-anayah-medium.jpg) no-repeat center center; background-size:cover;,2012,rice-anayah-,,2012,"
24


benoftheweek, 23

TikTok Star

"
2013,background: url(https://www.famousbirthdays.com/thumbnails/kanatova-nargiz-medium.jpg) no-repeat center center; background-size:cover;,2013,kanatova-nargiz-,,2013,"
25


Polo G, 24

Rapper

"
2014,background: url(https://www.famousbirthdays.com/thumbnails/gerber-kaia-medium.jpg) no-repeat center center; background-size:cover;,2014,gerber-kaia-,,2014,"
26


HRVY, 23

R&B Singer

"
2015,background: url(https://www.famousbirthdays.com/thumbnails/trainor-tenzing-medium.jpg) no-repeat center center; background-size:cover;,2015,trainor-tenzing-,,2015,"
27


Joey King, 23

Movie Actress

"
2016,background: url(https://www.famousbirthdays.com/thumbnails/ortega-jenna-medium.jpg) no-repeat center center; background-size:cover;,2016,ortega-jenna-,,2016,"
28


Kristen Hancher, 23

Instagram Star

"
2017,background: url(https://www.famousbirthdays.com/thumbnails/ziegler-madison-medium.jpg) no-repeat center center; background-size:cover;,2017,ziegler-madison-,,2017,"
29


KassaDee Parker, 23

YouTube Star

"
2018,background: url(https://www.famousbirthdays.com/thumbnails/hudson-chase-musical-lystar-medium.jpg) no-repeat center center; background-size:cover;,2018,hudson-chase-musical-lystar-,,2018,"
30


Marcus Dobre, 23

YouTube Star

"
2019,background: url(https://www.famousbirthdays.com/thumbnails/beech-loren-medium.jpg) no-repeat center center; background-size:cover;,2019,beech-loren-,,2019,"
31


João Félix, 23

Soccer Player

"
2020,background: url(https://www.famousbirthdays.com/thumbnails/sartorius-jacob-medium.jpg) no-repeat center center; background-size:cover;,2020,sartorius-jacob-,,2020,"
32


YNW Melly, 23

Rapper

"
2021,background: url(https://www.famousbirthdays.com/thumbnails/gregg-avani-medium.jpg) no-repeat center center; background-size:cover;,2021,gregg-avani-,,2021,"
33


Trippie Redd, 23

Rapper

"
2022,background: url(https://www.famousbirthdays.com/thumbnails/wolfhard-finn-medium.jpg) no-repeat center center; background-size:cover;,2022,wolfhard-finn-,,2022,"
34


ZHC, 24

YouTube Star

"
2023,background: url(https://www.famousbirthdays.com/thumbnails/richards-josh-medium.jpg) no-repeat center center; background-size:cover;,2023,richards-josh-,,2023,"
35


Emilio Martínez, 23

TikTok Star

"
2024,background: url(https://www.famousbirthdays.com/thumbnails/barrett-nessa-medium.jpg) no-repeat center center; background-size:cover;,2024,barrett-nessa-,,2024,"
36


Ja Morant, 23

Basketball Player

"
2025,background: url(https://www.famousbirthdays.com/thumbnails/logan-caleb-medium.jpg) no-repeat center center; background-size:cover;,2025,logan-caleb-,,2025,"
37


Juwany Roman, 23

Snapchat Star

"
2026,background: url(https://www.famousbirthdays.com/thumbnails/angel-asher-medium.jpg) no-repeat center center; background-size:cover;,2026,angel-asher-,,2026,"
38


Bailey McKnight-Howard, 23

YouTube Star

"
2027,background: url(https://www.famousbirthdays.com/thumbnails/azelart-ben-medium.jpg) no-repeat center center; background-size:cover;,2027,azelart-ben-,,2027,"
39


Mario Selman, 23

Instagram Star

"
2028,background: url(https://www.famousbirthdays.com/thumbnails/lewis-madison-medium.jpg) no-repeat center center; background-size:cover;,2028,lewis-madison-,,2028,"
40


Iván Martínez, 23

TikTok Star

"
2029,background: url(https://www.famousbirthdays.com/thumbnails/hacker-vinnie-medium.jpg) no-repeat center center; background-size:cover;,2029,hacker-vinnie-,,2029,"
41


Rod Wave, 23

Rapper

"
2030,background: url(https://www.famousbirthdays.com/thumbnails/sink-sadie-medium.jpg) no-repeat center center; background-size:cover;,2030,sink-sadie-,,2030,"
42


Karan Brar, 23

Movie Actor

"
2031,background: url(https://www.famousbirthdays.com/thumbnails/jackson-skai-medium.jpg) no-repeat center center; background-size:cover;,2031,jackson-skai-,,2031,"
43


Jesser, 23

YouTube Star

"
2032,background: url(https://www.famousbirthdays.com/thumbnails/mcnulty-anna-medium.jpg) no-repeat center center; background-size:cover;,2032,mcnulty-anna-,,2032,"
44


Nique, 24

YouTube Star

"
2033,background: url(https://www.famousbirthdays.com/thumbnails/nle-choppa-medium.jpg) no-repeat center center; background-size:cover;,2033,nle-choppa-,,2033,"
45


Belle Delphine, 23

Cosplayer

"
2034,background: url(https://www.famousbirthdays.com/thumbnails/myers-emma-medium.jpg) no-repeat center center; background-size:cover;,2034,myers-emma-,,2034,"
46


Liana Jade Brooker, 24

TikTok Star

"
2035,background: url(https://www.famousbirthdays.com/thumbnails/trevejo-malu-medium.jpg) no-repeat center center; background-size:cover;,2035,trevejo-malu-,,2035,"
47


Daisy Keech, 23

Instagram Star

"
2036,background: url(https://www.famousbirthdays.com/thumbnails/vertes-kendall-medium.jpg) no-repeat center center; background-size:cover;,2036,vertes-kendall-,,2036,"
48


Ethan Cutkosky, 23

TV Actor

"
2037,background: url(https://www.famousbirthdays.com/thumbnails/matarazzo-gaten-medium.jpg) no-repeat center center; background-size:cover;,2037,matarazzo-gaten-,,2037,1999 Movies
2038,background: url(https://www.famousbirthdays.com/thumbnails/koury-weston-medium.jpg) no-repeat center center; background-size:cover;,2038,koury-weston-,,2038,1999 Shows
2039,background: url(https://www.famousbirthdays.com/thumbnails/rylee-hannah-medium.jpg) no-repeat center center; background-size:cover;,2039,rylee-hannah-,,2039,Died in 1999
2040,background: url(https://www.famousbirthdays.com/thumbnails/hailey-orona-medium.jpg) no-repeat center center; background-size:cover;,2040,hailey-orona-,,2040,"
1


Addison Rae, 22

TikTok Star

"
2041,background: url(https://www.famousbirthdays.com/thumbnails/massara-indiana-medium.jpg) no-repeat center center; background-size:cover;,2041,massara-indiana-,,2041,"
2


Baby Ariel, 22

TV Actress

"
2042,background: url(https://www.famousbirthdays.com/thumbnails/olivia-ponton-medium.jpg) no-repeat center center; background-size:cover;,2042,olivia-ponton-,,2042,"
3


Maverick Baker, 22

Pop Singer

"
2043,background: url(https://www.famousbirthdays.com/thumbnails/devora-nailea-medium.jpg) no-repeat center center; background-size:cover;,2043,devora-nailea-,,2043,"
4


Lil Pump, 22

Rapper

"
2044,background: url(https://www.famousbirthdays.com/thumbnails/presley-isaak-medium.jpg) no-repeat center center; background-size:cover;,2044,presley-isaak-,,2044,"
5


Benji Krol, 22

TikTok Star

"
2045,background: url(https://www.famousbirthdays.com/thumbnails/birlem-joseph-medium.jpg) no-repeat center center; background-size:cover;,2045,birlem-joseph-,,2045,"
6


Jordyn Jones, 22

Dancer

"
2046,background: url(https://www.famousbirthdays.com/thumbnails/rowland-brandon-medium.jpg) no-repeat center center; background-size:cover;,2046,rowland-brandon-,,2046,"
7


Jace Norman, 22

TV Actor

"
2047,background: url(https://www.famousbirthdays.com/thumbnails/keemokazi-medium.jpg) no-repeat center center; background-size:cover;,2047,keemokazi-,,2047,"
8


Joshua Bassett, 22

TV Actor

"
2048,background: url(https://www.famousbirthdays.com/thumbnails/lisaandlena-lisa-medium.jpg) no-repeat center center; background-size:cover;,2048,lisaandlena-lisa-,,2048,"
9


Andrew Davila, 22

Instagram Star

"
2049,background: url(https://www.famousbirthdays.com/thumbnails/day-jacob-medium.jpg) no-repeat center center; background-size:cover;,2049,day-jacob-,,2049,"
10


Nick Austin, 22

TikTok Star

"
2050,background: url(https://www.famousbirthdays.com/thumbnails/famous-kaylaj-la-medium.jpg) no-repeat center center; background-size:cover;,2050,famous-kaylaj-la-,,2050,"
11


Kouvr Annon, 22

TikTok Star

"
2051,background: url(https://www.famousbirthdays.com/thumbnails/shumate-anna-medium.jpg) no-repeat center center; background-size:cover;,2051,shumate-anna-,,2051,"
12


Kio Cyr, 22

TikTok Star

"
2052,background: url(https://www.famousbirthdays.com/thumbnails/lisaandlena-lena-medium.jpg) no-repeat center center; background-size:cover;,2052,lisaandlena-lena-,,2052,"
13


Quackity, 22

YouTube Star

"
2053,background: url(https://www.famousbirthdays.com/thumbnails/lil-mosey-medium.jpg) no-repeat center center; background-size:cover;,2053,lil-mosey-,,2053,"
14


Kalani Hilliker, 22

Dancer

"
2054,background: url(https://www.famousbirthdays.com/thumbnails/brown-tyler-musical-lystar-medium.jpg) no-repeat center center; background-size:cover;,2054,brown-tyler-musical-lystar-,,2054,"
15


Alex Warren, 22

YouTube Star

"
2055,background: url(https://www.famousbirthdays.com/thumbnails/feeney-katie-medium.jpg) no-repeat center center; background-size:cover;,2055,feeney-katie-,,2055,"
16


Adin Ross, 22

Twitch Star

"
2056,background: url(https://www.famousbirthdays.com/thumbnails/zilber-amelie-medium.jpg) no-repeat center center; background-size:cover;,2056,zilber-amelie-,,2056,"
17


Zach Clayton, 22

Instagram Star

"
2057,background: url(https://www.famousbirthdays.com/thumbnails/garza-antonio-medium.jpg) no-repeat center center; background-size:cover;,2057,garza-antonio-,,2057,"
18


Khaby Lame, 22

TikTok Star

"
2058,background: url(https://www.famousbirthdays.com/thumbnails/jezelle-catherine-medium.jpg) no-repeat center center; background-size:cover;,2058,jezelle-catherine-,,2058,"
19


Alix Earle, 22

TikTok Star

"
2059,background: url(https://www.famousbirthdays.com/thumbnails/gabenotbabe-medium.jpg) no-repeat center center; background-size:cover;,2059,gabenotbabe-,,2059,"
20


Ice Spice, 23

Rapper

"
2060,background: url(https://www.famousbirthdays.com/thumbnails/dunne-olivia-medium.jpg) no-repeat center center; background-size:cover;,2060,dunne-olivia-,,2060,"
21


Paige Hyland, 22

Dancer

"
2061,background: url(https://www.famousbirthdays.com/thumbnails/haschak-gracie-medium.jpg) no-repeat center center; background-size:cover;,2061,haschak-gracie-,,2061,"
22


Elmo O'Dwyer, 22
 
TikTok Star

"
2062,background: url(https://www.famousbirthdays.com/thumbnails/spinnenweber-bailey-medium.jpg) no-repeat center center; background-size:cover;,2062,spinnenweber-bailey-,,2062,"
23


Hayes Grier, 22

Instagram Star

"
2063,background: url(https://www.famousbirthdays.com/thumbnails/mills-max-medium.jpg) no-repeat center center; background-size:cover;,2063,mills-max-,,2063,"
24


Arii, 22

Instagram Star

"
2064,background: url(https://www.famousbirthdays.com/thumbnails/siwa-jojo-dancer-medium.jpg) no-repeat center center; background-size:cover;,2064,siwa-jojo-dancer-,,2064,"
25


Kiera Bridget, 22

YouTube Star

"
2065,background: url(https://www.famousbirthdays.com/thumbnails/baker-cash-medium.jpg) no-repeat center center; background-size:cover;,2065,baker-cash-,,2065,"
26


Nikki Roumel, 22

TV Actress

"
2066,background: url(https://www.famousbirthdays.com/thumbnails/rodrigo-olivia-medium.jpg) no-repeat center center; background-size:cover;,2066,rodrigo-olivia-,,2066,"
27


Michael Le, 22

TikTok Star

"
